target,source,alpha,alpha_se,norm,decay_s,decay_se_s
add_ask,add_ask,216.70866553306834,10.655760757217813,0.15752372252356273,0.000726891664143101,2.2416267572586826e-05
add_ask,cancel_ask,225.8760822850745,19.671410784138992,0.05801429355341959,0.0002568412421825198,1.727503683698301e-05
add_ask,exec_ask,404.8651570117382,89.4012931269088,0.01940562843233157,4.793109037972597e-05,1.933519533990015e-06
add_ask,add_bid,78.30470898229112,7.905428761011618,0.036514661312987806,0.00046631501205432897,1.4886535657344751e-05
add_ask,cancel_bid,308.03023119022026,21.746754812925932,0.06863688425253424,0.00022282515578851865,1.1450301186617791e-05
add_ask,exec_bid,4258.917371475126,247.76549778640276,0.3227881151520775,7.579111943190297e-05,3.4272737063842987e-06
cancel_ask,add_ask,542.4095577882413,20.311918925398675,0.3942729861078182,0.000726891664143101,2.2416267572586826e-05
cancel_ask,cancel_ask,457.25121073737114,34.38438081755854,0.11744096895524754,0.0002568412421825198,1.727503683698301e-05
cancel_ask,exec_ask,3302.683440016884,245.9388014066628,0.15830121845907355,4.793109037972597e-05,1.933519533990015e-06
cancel_ask,add_bid,216.48885732714953,13.723280524627956,0.10095200411413764,0.00046631501205432897,1.4886535657344751e-05
cancel_ask,cancel_bid,62.097962516375404,9.65149635145038,0.01383698817186094,0.00022282515578851865,1.1450301186617791e-05
cancel_ask,exec_bid,401.09681738657514,71.81453311598453,0.030399576790302092,7.579111943190297e-05,3.4272737063842987e-06
exec_ask,add_ask,7.599409946953237,2.0063198410367074,0.005523947742846473,0.000726891664143101,2.2416267572586826e-05
exec_ask,cancel_ask,25.17979799850991,6.242019561856811,0.006467210595842211,0.0002568412421825198,1.727503683698301e-05
exec_ask,exec_ask,11038.289506793566,567.6042819520393,0.5290772519877033,4.793109037972597e-05,1.933519533990015e-06
exec_ask,add_bid,89.04773339550052,7.583642394168531,0.041524294871733494,0.00046631501205432897,1.4886535657344751e-05
exec_ask,cancel_bid,24.597764859148935,5.389263224218598,0.005481000786789211,0.00022282515578851865,1.1450301186617791e-05
exec_ask,exec_bid,25.26586018035007,20.339936392124528,0.0019149278264786738,7.579111943190297e-05,3.4272737063842987e-06
add_bid,add_ask,38.251643164248804,4.395604234513561,0.027804800555868887,0.000726891664143101,2.2416267572586826e-05
add_bid,cancel_ask,244.86347618065784,20.914101519461997,0.06289103938737,0.0002568412421825198,1.727503683698301e-05
add_bid,exec_ask,7696.606030999136,416.3246822411211,0.3689067192889636,4.793109037972597e-05,1.933519533990015e-06
add_bid,add_bid,296.81960101446754,16.177132425231967,0.13841143582502255,0.00046631501205432897,1.4886535657344751e-05
add_bid,cancel_bid,329.24343607885805,21.9520238134653,0.07336371993661872,0.00022282515578851865,1.1450301186617791e-05
add_bid,exec_bid,936.9749555283356,100.42127687738675,0.07101438075915005,7.579111943190297e-05,3.4272737063842987e-06
cancel_bid,add_ask,142.17424750024895,8.729513309076033,0.10334527536374907,0.000726891664143101,2.2416267572586826e-05
cancel_bid,cancel_ask,121.60044200164135,13.990257463713082,0.031232008573645022,0.0002568412421825198,1.727503683698301e-05
cancel_bid,exec_ask,764.8600283591234,118.40368680284182,0.036660575147120913,4.793109037972597e-05,1.933519533990015e-06
cancel_bid,add_bid,784.1374703992482,30.092234650652646,0.36565507396147645,0.00046631501205432897,1.4886535657344751e-05
cancel_bid,cancel_bid,602.9323261432168,35.20515887824176,0.1343484895027962,0.00022282515578851865,1.1450301186617791e-05
cancel_bid,exec_bid,1674.8487266937427,138.9918768681158,0.12693865987521608,7.579111943190297e-05,3.4272737063842987e-06
exec_bid,add_ask,57.923826907490096,4.944500495968501,0.042104346934322405,0.000726891664143101,2.2416267572586826e-05
exec_bid,cancel_ask,23.854144988029788,5.629086914278996,0.0061267282299274995,0.0002568412421825198,1.727503683698301e-05
exec_bid,exec_ask,205.95657670085706,61.69782082800259,0.009871723292147744,4.793109037972597e-05,1.933519533990015e-06
exec_bid,add_bid,14.96581545155548,3.7483963465464636,0.006978784412694956,0.00046631501205432897,1.4886535657344751e-05
exec_bid,cancel_bid,17.796236673817628,4.790714473989914,0.003965449209292762,0.00022282515578851865,1.1450301186617791e-05
exec_bid,exec_bid,7374.601355284643,384.09637432761264,0.5589292920810519,7.579111943190297e-05,3.4272737063842987e-06
