target,source,alpha,alpha_se,norm,decay_s,decay_se_s
add_ask,add_ask,228.70062260117322,14.69935675589645,0.13662745352412992,0.0005974074402166888,2.3873761292170214e-05
add_ask,cancel_ask,440.64318248613574,27.235214909257742,0.0753366078106625,0.00017096964347799223,6.385786824507511e-06
add_ask,exec_ask,387.98625173342276,67.55121863740582,0.02831481596365541,7.297891571454426e-05,3.2467441504834797e-06
add_ask,add_bid,33.48458763409216,5.738958868899484,0.014297410588382986,0.0004269848189447659,1.5637614936319757e-05
add_ask,cancel_bid,261.48914920441945,20.138240091580958,0.06137908923479511,0.0002347290104447582,1.1398187743915251e-05
add_ask,exec_bid,5444.617607217978,257.4216390166915,0.3997812260941285,7.342686942130425e-05,2.785393756197987e-06
cancel_ask,add_ask,472.07637426607255,22.307670534149068,0.28202193833706996,0.0005974074402166888,2.3873761292170214e-05
cancel_ask,cancel_ask,1155.597511106883,53.53934553110768,0.19757209447799898,0.00017096964347799223,6.385786824507511e-06
cancel_ask,exec_ask,2638.676479712895,189.54493409756114,0.1925677484109177,7.297891571454426e-05,3.2467441504834797e-06
cancel_ask,add_bid,302.47838330999974,18.797797734299643,0.12915367773232575,0.0004269848189447659,1.5637614936319757e-05
cancel_ask,cancel_bid,100.96061207403311,12.639420641965247,0.0236983845660349,0.0002347290104447582,1.1398187743915251e-05
cancel_ask,exec_bid,441.4708546234562,67.31944734541811,0.03241582279574811,7.342686942130425e-05,2.785393756197987e-06
exec_ask,add_ask,14.763977788425649,3.2784135464636486,0.008820110177999418,0.0005974074402166888,2.3873761292170214e-05
exec_ask,cancel_ask,29.92193903805913,6.743352886579606,0.005115743249507187,0.00017096964347799223,6.385786824507511e-06
exec_ask,exec_ask,7086.705981090061,387.79061279656014,0.5171801184877283,7.297891571454426e-05,3.2467441504834797e-06
exec_ask,add_bid,67.20786263925399,7.4242489070235385,0.02869673706068656,0.0004269848189447659,1.5637614936319757e-05
exec_ask,cancel_bid,28.24758796205075,6.251654330194345,0.0066305283697834375,0.0002347290104447582,1.1398187743915251e-05
exec_ask,exec_bid,63.25292917464796,28.556595257142884,0.004644464571021882,7.342686942130425e-05,2.785393756197987e-06
add_bid,add_ask,42.329217986099145,5.403332607809514,0.025287789763449718,0.0005974074402166888,2.3873761292170214e-05
add_bid,cancel_ask,332.2812167229263,23.163086145718086,0.05681000115755218,0.00017096964347799223,6.385786824507511e-06
add_bid,exec_ask,5301.836784262293,295.2104878053797,0.3869222998109482,7.297891571454426e-05,3.2467441504834797e-06
add_bid,add_bid,335.16515631483514,19.717695012590497,0.14311043358568404,0.0004269848189447659,1.5637614936319757e-05
add_bid,cancel_bid,319.1513187869348,22.542802904241984,0.07491407324099678,0.0002347290104447582,1.1398187743915251e-05
add_bid,exec_bid,310.8920460245221,53.86899918551735,0.022827829667564695,7.342686942130425e-05,2.785393756197987e-06
cancel_bid,add_ask,161.3491441327134,11.703517604373339,0.0963911791774779,0.0005974074402166888,2.3873761292170214e-05
cancel_bid,cancel_ask,135.7598337421756,15.69888957534767,0.023210810373531263,0.00017096964347799223,6.385786824507511e-06
cancel_bid,exec_ask,409.9749258159261,76.38324576216975,0.029919525556197004,7.297891571454426e-05,3.2467441504834797e-06
cancel_bid,add_bid,672.6214500912506,30.164556318279516,0.28719914808557856,0.0004269848189447659,1.5637614936319757e-05
cancel_bid,cancel_bid,724.5172436252491,41.1603869853969,0.17006521564631852,0.0002347290104447582,1.1398187743915251e-05
cancel_bid,exec_bid,2200.247909246713,146.45269724060424,0.16155731592675607,7.342686942130425e-05,2.785393756197987e-06
exec_bid,add_ask,80.25083167470049,7.017825475670108,0.047942443926043195,0.0005974074402166888,2.3873761292170214e-05
exec_bid,cancel_ask,29.59489321759062,6.8168297160062075,0.005059828342180719,0.00017096964347799223,6.385786824507511e-06
exec_bid,exec_ask,207.58236038680508,51.074493263750405,0.015149135582494798,7.297891571454426e-05,3.2467441504834797e-06
exec_bid,add_bid,21.546080974752375,4.482475161237464,0.009199849483973907,0.0004269848189447659,1.5637614936319757e-05
exec_bid,cancel_bid,26.968417749738258,6.022459906274936,0.006330270011656915,0.0002347290104447582,1.1398187743915251e-05
exec_bid,exec_bid,7245.817465858329,337.9270630852929,0.5320376929161853,7.342686942130425e-05,2.785393756197987e-06
