target,source,alpha,alpha_se,norm,decay_s,decay_se_s
add_ask,add_ask,10270.302630287999,247.4584187134262,0.46120411243417925,4.490657471709246e-05,9.364700591483981e-07
add_ask,cancel_ask,360.5785890648249,22.58351489687003,0.09876358278470176,0.0002739030707309857,1.3454258401285006e-05
add_ask,exec_ask,3092.8090922804117,264.5408211903751,0.048980686265749876,1.5836957537406582e-05,3.4599390163042164e-07
add_ask,add_bid,201.42699977162897,31.813479984767387,0.006984054014298773,3.4672879118574246e-05,8.394881243394839e-07
add_ask,cancel_bid,205.2076506406273,10.286318291501544,0.10278730868976078,0.0005008941351303147,1.9374957207845282e-05
add_ask,exec_bid,33879.605606905665,1217.7045504536807,0.30526264157823,9.010218274678158e-06,2.617730733873796e-07
cancel_ask,add_ask,3713.251972236083,111.59639348872848,0.1667494271346106,4.490657471709246e-05,9.364700591483981e-07
cancel_ask,cancel_ask,959.256501369623,53.24141451518213,0.26274330134380175,0.0002739030707309857,1.3454258401285006e-05
cancel_ask,exec_ask,2694.6299175763347,262.4635562322791,0.04267473958368181,1.5836957537406582e-05,3.4599390163042164e-07
cancel_ask,add_bid,1691.5849477319373,83.41462216854028,0.0586521204115092,3.4672879118574246e-05,8.394881243394839e-07
cancel_ask,cancel_bid,127.65483335164981,7.361196595446068,0.06394155734687909,0.0005008941351303147,1.9374957207845282e-05
cancel_ask,exec_bid,912.6254791385848,216.60456271674116,0.008222954770071386,9.010218274678158e-06,2.617730733873796e-07
exec_ask,add_ask,9.861791527739204,6.897803699609003,0.00044285927808480994,4.490657471709246e-05,9.364700591483981e-07
exec_ask,cancel_ask,43.333214297022906,5.3125863033145295,0.011869100460598426,0.0002739030707309857,1.3454258401285006e-05
exec_ask,exec_ask,43776.25469221017,1251.7663409681695,0.693282686707228,1.5836957537406582e-05,3.4599390163042164e-07
exec_ask,add_bid,255.74627775807343,33.15744513902702,0.008867459773730994,3.4672879118574246e-05,8.394881243394839e-07
exec_ask,cancel_bid,50.80204512669381,4.43410506454097,0.025446446456586516,0.0005008941351303147,1.9374957207845282e-05
exec_ask,exec_bid,28.875132863595926,31.017057342054603,0.00026017124981133184,9.010218274678158e-06,2.617730733873796e-07
add_bid,add_ask,190.77181860351982,23.12535384390042,0.008566908926034572,4.490657471709246e-05,9.364700591483981e-07
add_bid,cancel_ask,251.16655881748457,15.46718492735655,0.06879529172504376,0.0002739030707309857,1.3454258401285006e-05
add_bid,exec_ask,30643.430873756988,931.7828882651406,0.4852987135481433,1.5836957537406582e-05,3.4599390163042164e-07
add_bid,add_bid,11218.294372170682,318.63969186050275,0.3889705646828558,3.4672879118574246e-05,8.394881243394839e-07
add_bid,cancel_bid,218.8406104536053,11.544797168164454,0.10961597830454875,0.0005008941351303147,1.9374957207845282e-05
add_bid,exec_bid,2831.0442229730393,339.737085672507,0.025508326394253704,9.010218274678158e-06,2.617730733873796e-07
cancel_bid,add_ask,1418.0618523276178,61.329092488753496,0.0636803005250087,4.490657471709246e-05,9.364700591483981e-07
cancel_bid,cancel_ask,169.9318819902629,11.550696284742557,0.0465448642922285,0.0002739030707309857,1.3454258401285006e-05
cancel_bid,exec_ask,4408.541089032888,403.25348746652594,0.06981787802892601,1.5836957537406582e-05,3.4599390163042164e-07
cancel_bid,add_bid,4082.688197640521,142.02250170268417,0.14155855435561954,3.4672879118574246e-05,8.394881243394839e-07
cancel_bid,cancel_bid,548.616281597397,23.417186819535722,0.27479867788913737,0.0005008941351303147,1.9374957207845282e-05
cancel_bid,exec_bid,5140.806099397152,467.59317557562724,0.04631978506336516,9.010218274678158e-06,2.617730733873796e-07
exec_bid,add_ask,192.0569053006949,21.1658917360876,0.008624617767819207,4.490657471709246e-05,9.364700591483981e-07
exec_bid,cancel_ask,53.77691497665431,6.061301774461056,0.014729662146544751,0.0002739030707309857,1.3454258401285006e-05
exec_bid,exec_ask,109.3331395202529,49.84497567675904,0.0017315042880135946,1.5836957537406582e-05,3.4599390163042164e-07
exec_bid,add_bid,7.053632330637619,10.828438792086208,0.0002445697411470653,3.4672879118574246e-05,8.394881243394839e-07
exec_bid,cancel_bid,25.936854779095977,3.098815882595163,0.01299161844257585,0.0005008941351303147,1.9374957207845282e-05
exec_bid,exec_bid,83228.66382106904,2848.455746893207,0.7499084277376412,9.010218274678158e-06,2.617730733873796e-07
