target,source,alpha,alpha_se,norm,decay_s,decay_se_s
add_ask,add_ask,13777.420568701258,425.87149911501064,0.4688902358112372,3.40332381865757e-05,9.12867943438089e-07
add_ask,cancel_ask,283.3764780540462,15.213824420477927,0.11641087358913418,0.00041079935211465237,1.5701752428133567e-05
add_ask,exec_ask,1806.0071548856276,309.6816404404995,0.024202394097853682,1.3401051060280208e-05,4.345615422148631e-07
add_ask,add_bid,205.3950041040126,37.928374348743276,0.007665949484972954,3.732295981790724e-05,1.0329841367821843e-06
add_ask,cancel_bid,453.7712672940584,22.170261842285505,0.1527327823824664,0.00033658539751370075,1.2411551931956434e-05
add_ask,exec_bid,38629.28386812044,1599.045841864842,0.5218150073423219,1.3508275460756337e-05,4.457231441176188e-07
cancel_ask,add_ask,3122.68285359543,136.53650908372586,0.10627500933754917,3.40332381865757e-05,9.12867943438089e-07
cancel_ask,cancel_ask,800.3005734250279,34.23436663808999,0.32876295705998626,0.00041079935211465237,1.5701752428133567e-05
cancel_ask,exec_ask,4393.098194525864,481.3081420023647,0.05887213321766589,1.3401051060280208e-05,4.345615422148631e-07
cancel_ask,add_bid,2729.303772136095,118.72567247766703,0.10186569501829813,3.732295981790724e-05,1.0329841367821843e-06
cancel_ask,cancel_bid,203.51517477994918,13.036289481822305,0.06850023600337948,0.00033658539751370075,1.2411551931956434e-05
cancel_ask,exec_bid,3124.986901908837,478.42242195423825,0.04221318388224011,1.3508275460756337e-05,4.457231441176188e-07
exec_ask,add_ask,19.49116126137898,13.19119397959874,0.0006633473337414682,3.40332381865757e-05,9.12867943438089e-07
exec_ask,cancel_ask,36.438716026567,4.809016924454215,0.014969000935603525,0.00041079935211465237,1.5701752428133567e-05
exec_ask,exec_ask,50732.70078404324,2070.3197700104847,0.6798715136328812,1.3401051060280208e-05,4.345615422148631e-07
exec_ask,add_bid,260.63030481553415,37.379198898104214,0.009727494393959096,3.732295981790724e-05,1.0329841367821843e-06
exec_ask,cancel_bid,58.363352035060515,6.655045642055422,0.0196442520449529,0.00033658539751370075,1.2411551931956434e-05
exec_ask,exec_bid,10.882655918719964,26.97052890978611,0.0001470059138946996,1.3508275460756337e-05,4.457231441176188e-07
add_bid,add_ask,212.4499733428388,40.46910635465235,0.007230360545508492,3.40332381865757e-05,9.12867943438089e-07
add_bid,cancel_ask,417.72943911395515,20.822376160173462,0.17160298294722992,0.00041079935211465237,1.5701752428133567e-05
add_bid,exec_ask,36303.85726784527,1487.2878947366517,0.48650984493151916,1.3401051060280208e-05,4.345615422148631e-07
add_bid,add_bid,13293.892371912481,405.62242610694057,0.4961674108204731,3.732295981790724e-05,1.0329841367821843e-06
add_bid,cancel_bid,327.274477014155,18.97376243342643,0.11015580994189789,0.00033658539751370075,1.2411551931956434e-05
add_bid,exec_bid,1287.3249127861643,271.8544517337057,0.017389539529409633,1.3508275460756337e-05,4.457231441176188e-07
cancel_bid,add_ask,2819.856309714693,127.58738584428924,0.09596884144043853,3.40332381865757e-05,9.12867943438089e-07
cancel_bid,cancel_ask,146.7742399168374,10.263645457773622,0.06029476266495735,0.00041079935211465237,1.5701752428133567e-05
cancel_bid,exec_ask,2860.051992092152,441.53866209731353,0.03832770278108306,1.3401051060280208e-05,4.345615422148631e-07
cancel_bid,add_bid,3203.9240459826156,134.9520742456067,0.11957992842783595,3.732295981790724e-05,1.0329841367821843e-06
cancel_bid,cancel_bid,1042.276002212084,43.11981533242478,0.35081488252354515,0.00033658539751370075,1.2411551931956434e-05
cancel_bid,exec_bid,5343.4169106327345,548.6834319358913,0.0721803475304906,1.3508275460756337e-05,4.457231441176188e-07
exec_bid,add_ask,186.67776667855193,30.013161159783994,0.006353248897509162,3.40332381865757e-05,9.12867943438089e-07
exec_bid,cancel_ask,17.460103056971576,3.6144246413233696,0.007172599023658985,0.00041079935211465237,1.5701752428133567e-05
exec_bid,exec_ask,95.94040330059491,67.96755233624653,0.0012857022433751483,1.3401051060280208e-05,4.345615422148631e-07
exec_bid,add_bid,1.9479847558618741,5.55619436787652,7.270455676892857e-05,3.732295981790724e-05,1.0329841367821843e-06
exec_bid,cancel_bid,29.371102075556927,4.696960017596567,0.00988588406751681,0.00033658539751370075,1.2411551931956434e-05
exec_bid,exec_bid,52282.30026406342,2218.389051805916,0.7062437136889425,1.3508275460756337e-05,4.457231441176188e-07
