target,source,alpha,alpha_se,norm,decay_s,decay_se_s
add_ask,add_ask,13469.422899153007,519.5857306899421,0.42980326919856593,3.190955339486691e-05,1.0362737181332422e-06
add_ask,cancel_ask,229.60942351728534,14.668305844576317,0.10418259681305021,0.0004537383318904034,1.6301122766126544e-05
add_ask,exec_ask,1832.0131048672752,395.815188425842,0.037323596254831795,2.0372996326102042e-05,7.784255577614884e-07
add_ask,add_bid,566.0694483444581,68.992725987975,0.018031936715647394,3.18546368619329e-05,1.0020922321996396e-06
add_ask,cancel_bid,328.1722434932465,18.368184952165418,0.14633903314984445,0.0004459214209956668,1.799675567595474e-05
add_ask,exec_bid,43925.462055924836,2209.933312788081,0.7361549521200388,1.67591851665165e-05,7.94465542039281e-07
cancel_ask,add_ask,3761.5525634584437,183.516034847234,0.12002946237127571,3.190955339486691e-05,1.0362737181332422e-06
cancel_ask,cancel_ask,810.0982859391955,35.45129524226125,0.3675726449293256,0.0004537383318904034,1.6301122766126544e-05
cancel_ask,exec_ask,631.5026647112284,272.67576833612014,0.012865601468085505,2.0372996326102042e-05,7.784255577614884e-07
cancel_ask,add_bid,2644.9099119373036,141.85812770665012,0.08425264477728972,3.18546368619329e-05,1.0020922321996396e-06
cancel_ask,cancel_bid,74.25201547951417,7.98977096489371,0.033110564254417205,0.0004459214209956668,1.799675567595474e-05
cancel_ask,exec_bid,2774.6167374692036,602.3106444005986,0.04650031566936228,1.67591851665165e-05,7.94465542039281e-07
exec_ask,add_ask,5.118802054078942,9.363027171996487,0.0001633386874623864,3.190955339486691e-05,1.0362737181332422e-06
exec_ask,cancel_ask,10.375292957215224,2.751463918395199,0.004707668119281087,0.0004537383318904034,1.6301122766126544e-05
exec_ask,exec_ask,33285.87541395018,1743.9138347194817,0.6781330175194974,2.0372996326102042e-05,7.784255577614884e-07
exec_ask,add_bid,183.12508535468382,37.02770318532864,0.005833383094283919,3.18546368619329e-05,1.0020922321996396e-06
exec_ask,cancel_bid,28.819475542980744,4.3547983973919635,0.01285122148647584,0.0004459214209956668,1.799675567595474e-05
exec_ask,exec_bid,3.011589813544245,14.935625058777246,5.04717913307829e-05,1.67591851665165e-05,7.94465542039281e-07
add_bid,add_ask,388.7562771858797,57.01552582561119,0.012405039184452508,3.190955339486691e-05,1.0362737181332422e-06
add_bid,cancel_ask,325.6371890615364,17.03478030207095,0.14775407496626144,0.0004537383318904034,1.6301122766126544e-05
add_bid,exec_ask,54672.764030279955,2382.4645386224347,1.1138480207267374,2.0372996326102042e-05,7.784255577614884e-07
add_bid,add_bid,11974.460690812752,476.24493950351507,0.3814420969233303,3.18546368619329e-05,1.0020922321996396e-06
add_bid,cancel_bid,174.6665091459538,12.88728088372726,0.07788753795871635,0.0004459214209956668,1.799675567595474e-05
add_bid,exec_bid,814.5401507085799,272.4100407414548,0.013651029211287346,1.67591851665165e-05,7.94465542039281e-07
cancel_bid,add_ask,2526.523718756794,140.2095639577114,0.08062024350706763,3.190955339486691e-05,1.0362737181332422e-06
cancel_bid,cancel_ask,76.48924754778014,8.084032755406762,0.03470610358988189,0.0004537383318904034,1.6301122766126544e-05
cancel_bid,exec_ask,1121.861866009678,495.338530423027,0.02285568767460915,2.0372996326102042e-05,7.784255577614884e-07
cancel_bid,add_bid,5090.543544649075,219.82959699780645,0.16215741604465295,3.18546368619329e-05,1.0020922321996396e-06
cancel_bid,cancel_bid,713.2584006611518,34.35524418367974,0.31805719955991746,0.0004459214209956668,1.799675567595474e-05
cancel_bid,exec_bid,1299.50891782798,354.8446715979728,0.02177871057941859,1.67591851665165e-05,7.94465542039281e-07
exec_bid,add_ask,332.9770158333971,47.040894668720505,0.010625147865999229,3.190955339486691e-05,1.0362737181332422e-06
exec_bid,cancel_ask,20.05816843196713,3.9008332231305323,0.009101159885097514,0.0004537383318904034,1.6301122766126544e-05
exec_bid,exec_ask,81.85016766793626,70.88764229832262,0.0016675331651897017,2.0372996326102042e-05,7.784255577614884e-07
exec_bid,add_bid,4.89283359697917,11.687669732017879,0.00015585943745763639,3.18546368619329e-05,1.0020922321996396e-06
exec_bid,cancel_bid,14.701337132136123,3.2757205837693983,0.006555641144498501,0.0004459214209956668,1.799675567595474e-05
exec_bid,exec_bid,40577.95444055268,2367.0392531539323,0.6800534521476929,1.67591851665165e-05,7.94465542039281e-07
