target,source,alpha,alpha_se,norm,decay_s,decay_se_s
add_ask,add_ask,8690.565047049866,403.68354667127727,0.3528450986337307,4.0600938687353694e-05,1.709130240623473e-06
add_ask,cancel_ask,224.4373015593064,12.227173317505144,0.11286821814828688,0.0005028942041457491,1.8554779436627087e-05
add_ask,exec_ask,550.5006329900409,210.19399576932983,0.01111280820914292,2.0186731028416386e-05,6.419623288885437e-07
add_ask,add_bid,525.7129858653033,43.82314425576773,0.027913790862694875,5.3097016077603357e-05,1.9202383056004407e-06
add_ask,cancel_bid,225.42668706476087,12.059712704087831,0.13181498585513385,0.0005847354968103926,2.330753003940446e-05
add_ask,exec_bid,47733.81834149915,1963.555965344274,0.9281234547097187,1.9443729560239695e-05,6.722721931184277e-07
cancel_ask,add_ask,2495.278680126742,123.2744388142,0.10131065669968671,4.0600938687353694e-05,1.709130240623473e-06
cancel_ask,cancel_ask,680.9036191559163,27.7677861519786,0.34242248365537475,0.0005028942041457491,1.8554779436627087e-05
cancel_ask,exec_ask,1159.5014105653127,272.58268658511406,0.023406543102151366,2.0186731028416386e-05,6.419623288885437e-07
cancel_ask,add_bid,1479.5030817281079,76.10999008398737,0.07855719891738105,5.3097016077603357e-05,1.9202383056004407e-06
cancel_ask,cancel_bid,93.06681637486747,6.950605997966404,0.05441947110951971,0.0005847354968103926,2.330753003940446e-05
cancel_ask,exec_bid,816.1163115631017,290.991278180673,0.015868344851733267,1.9443729560239695e-05,6.722721931184277e-07
exec_ask,add_ask,1.7155970529081654,5.267698147898853,6.965485075732912e-05,4.0600938687353694e-05,1.709130240623473e-06
exec_ask,cancel_ask,18.93581371180491,2.91148543975625,0.009522710966450293,0.0005028942041457491,1.8554779436627087e-05
exec_ask,exec_ask,32837.768842465346,1495.3470830493527,0.6628872071961601,2.0186731028416386e-05,6.419623288885437e-07
exec_ask,add_bid,145.19110094102098,21.610566590165742,0.007709214220990323,5.3097016077603357e-05,1.9202383056004407e-06
exec_ask,cancel_bid,9.646244513999102,2.2585080568212663,0.005640501578247789,0.0005847354968103926,2.330753003940446e-05
exec_ask,exec_bid,9.86990454951272,0.0,0.0001919077548461047,1.9443729560239695e-05,6.722721931184277e-07
add_bid,add_ask,432.77500481195113,44.56515087270676,0.017571071435789228,4.0600938687353694e-05,1.709130240623473e-06
add_bid,cancel_ask,209.7545502107593,11.24522417265969,0.10548434759418937,0.0005028942041457491,1.8554779436627087e-05
add_bid,exec_ask,55415.70609555522,2051.983884978144,1.1186619537007476,2.0186731028416386e-05,6.419623288885437e-07
add_bid,add_bid,6720.617266160893,285.68059876046,0.3568447230327637,5.3097016077603357e-05,1.9202383056004407e-06
add_bid,cancel_bid,183.08983086674743,10.601489417342313,0.10705912321279831,0.0005847354968103926,2.330753003940446e-05
add_bid,exec_bid,785.8708375848797,245.00790564054674,0.015280260035279453,1.9443729560239695e-05,6.722721931184277e-07
cancel_bid,add_ask,1445.613494415189,83.60657625297627,0.05869326485236221,4.0600938687353694e-05,1.709130240623473e-06
cancel_bid,cancel_ask,96.43998733817875,7.506480865785793,0.04849911068025952,0.0005028942041457491,1.8554779436627087e-05
cancel_bid,exec_ask,1063.5395950473721,331.5916305783789,0.021469387743292188,2.0186731028416386e-05,6.419623288885437e-07
cancel_bid,add_bid,2460.07152133908,107.74426762138302,0.13062245712059528,5.3097016077603357e-05,1.9202383056004407e-06
cancel_bid,cancel_bid,564.2769429495622,24.93091589279127,0.3299527585742618,0.0005847354968103926,2.330753003940446e-05
cancel_bid,exec_bid,1043.195950372932,265.84705222520995,0.020283619937388517,1.9443729560239695e-05,6.722721931184277e-07
exec_bid,add_ask,230.6139196332835,30.791685050863826,0.009363141611481256,4.0600938687353694e-05,1.709130240623473e-06
exec_bid,cancel_ask,13.034746662815587,2.7571024903047574,0.0065550985492381034,0.0005028942041457491,1.8554779436627087e-05
exec_bid,exec_ask,403.0660116644232,141.77704210339635,0.008136585164166252,2.0186731028416386e-05,6.419623288885437e-07
exec_bid,add_bid,33.79951276882667,11.785953062598422,0.0017946532729015499,5.3097016077603357e-05,1.9202383056004407e-06
exec_bid,cancel_bid,14.068132818140548,2.432967132350298,0.008226136632610001,0.0005847354968103926,2.330753003940446e-05
exec_bid,exec_bid,34568.66206798678,1611.337726679129,0.6721437165092511,1.9443729560239695e-05,6.722721931184277e-07
