target,source,alpha,alpha_se,norm,decay_s,decay_se_s
add_ask,add_ask,3212.7935766495734,154.28854848942925,0.31208731618252966,9.713892559134985e-05,4.327753341071341e-06
add_ask,cancel_ask,247.64734982069197,13.632586773997676,0.11326004912628165,0.00045734407902320426,1.6366306363136176e-05
add_ask,exec_ask,1959.157527468846,237.0465210224691,0.037881480792416905,1.933559719486073e-05,5.358408378792215e-07
add_ask,add_bid,245.53660272121223,33.19673515677563,0.012509643569522362,5.094818218905673e-05,2.604800531778994e-06
add_ask,cancel_bid,251.705589372685,11.777772698598367,0.14838783216715354,0.0005895293487004962,1.970191294712625e-05
add_ask,exec_bid,22099.47001187106,792.6033661757886,0.4897822227823317,2.2162623018526592e-05,6.338757102409521e-07
cancel_ask,add_ask,1385.6628459439219,68.25907463577616,0.1346018000868447,9.713892559134985e-05,4.327753341071341e-06
cancel_ask,cancel_ask,518.0342887837467,22.599586713001365,0.23691991470624324,0.00045734407902320426,1.6366306363136176e-05
cancel_ask,exec_ask,2255.9222827516987,267.59445786301575,0.04361960456219756,1.933559719486073e-05,5.358408378792215e-07
cancel_ask,add_bid,1910.6696688363133,104.54647769054482,0.09734514639097717,5.094818218905673e-05,2.604800531778994e-06
cancel_ask,cancel_bid,72.11778187408802,5.933776047023126,0.042515548977955564,0.0005895293487004962,1.970191294712625e-05
cancel_ask,exec_bid,1765.8583202677794,251.85386061131933,0.03913605225622339,2.2162623018526592e-05,6.338757102409521e-07
exec_ask,add_ask,24.00761398101659,7.266737990607869,0.0023320738281278207,9.713892559134985e-05,4.327753341071341e-06
exec_ask,cancel_ask,29.577159604037693,4.138533097372754,0.013526938819230939,0.00045734407902320426,1.6366306363136176e-05
exec_ask,exec_ask,33503.74356386597,1216.6858346281856,0.6478148900708202,1.933559719486073e-05,5.358408378792215e-07
exec_ask,add_bid,184.780263980127,24.585309023994956,0.009414218554201506,5.094818218905673e-05,2.604800531778994e-06
exec_ask,cancel_bid,37.501023688230106,3.779344530179791,0.022107954070524172,0.0005895293487004962,1.970191294712625e-05
exec_ask,exec_bid,93.75888880513341,45.47257575555543,0.002077942907224125,2.2162623018526592e-05,6.338757102409521e-07
add_bid,add_ask,268.4422159440348,25.09519030856474,0.026076188440164662,9.713892559134985e-05,4.327753341071341e-06
add_bid,cancel_ask,334.2499344686159,17.131928795329706,0.1528672284431155,0.00045734407902320426,1.6366306363136176e-05
add_bid,exec_ask,34165.88869333318,1127.5195164955553,0.660617861578737,1.933559719486073e-05,5.358408378792215e-07
add_bid,add_bid,6075.399744655718,338.1906337536765,0.3095305730620682,5.094818218905673e-05,2.604800531778994e-06
add_bid,cancel_bid,196.06838420191545,10.715633181055617,0.11558806683931387,0.0005895293487004962,1.970191294712625e-05
add_bid,exec_bid,1579.1331846173427,198.0423613250101,0.03499773346671952,2.2162623018526592e-05,6.338757102409521e-07
cancel_bid,add_ask,1315.7857846756783,62.860319416467014,0.1278140174317666,9.713892559134985e-05,4.327753341071341e-06
cancel_bid,cancel_ask,96.69934652946836,8.373332141442686,0.04422487358066539,0.00045734407902320426,1.6366306363136176e-05
cancel_bid,exec_ask,2266.8420359549955,327.2758533959391,0.0438307445116038,1.933559719486073e-05,5.358408378792215e-07
cancel_bid,add_bid,2631.3749645990956,134.34165061530456,0.1340637711041174,5.094818218905673e-05,2.604800531778994e-06
cancel_bid,cancel_bid,430.81992878760474,17.55550337656567,0.2539809920253508,0.0005895293487004962,1.970191294712625e-05
cancel_bid,exec_bid,2709.8692290418007,249.35959897204458,0.060057810152758725,2.2162623018526592e-05,6.338757102409521e-07
exec_bid,add_ask,144.28360752710208,16.68592760771065,0.014015554615626693,9.713892559134985e-05,4.327753341071341e-06
exec_bid,cancel_ask,20.79656505246439,3.8881561130113145,0.009511185890765482,0.00045734407902320426,1.6366306363136176e-05
exec_bid,exec_ask,71.99096391820659,43.53467372361749,0.0013919882799921953,1.933559719486073e-05,5.358408378792215e-07
exec_bid,add_bid,34.80924315402027,13.129503733212301,0.0017734676620742005,5.094818218905673e-05,2.604800531778994e-06
exec_bid,cancel_bid,53.89469957521345,4.395965176682798,0.031772507138984496,0.0005895293487004962,1.970191294712625e-05
exec_bid,exec_bid,30806.674674334892,1075.8174074856597,0.6827567172616746,2.2162623018526592e-05,6.338757102409521e-07
