target,source,alpha,alpha_se,norm,decay_s,decay_se_s
add_ask,add_ask,974.3993156687574,32.99287921878525,0.24758648969780409,0.0002540914035103551,6.935230062777073e-06
add_ask,cancel_ask,728.3027555547225,35.47939128395261,0.09647946797706541,0.00013247165034214434,5.5785054326185495e-06
add_ask,exec_ask,2170.914989168357,136.13742434919683,0.07857252896199995,3.6193277652064965e-05,7.599881959887749e-07
add_ask,add_bid,96.13823182979053,7.222890560285754,0.029718807433468164,0.00030912579592772525,7.741017819127378e-06
add_ask,cancel_bid,953.6416288639202,42.81482461951796,0.11965679283310303,0.00012547354185413548,4.411929317911771e-06
add_ask,exec_bid,13129.057745048813,382.8419767947069,0.41352211949020623,3.149670962839297e-05,6.710199312606915e-07
cancel_ask,add_ask,542.1688545242683,19.573903658029096,0.13776044518567288,0.0002540914035103551,6.935230062777073e-06
cancel_ask,cancel_ask,1323.8465945995392,59.83972286226147,0.17537214318642866,0.00013247165034214434,5.5785054326185495e-06
cancel_ask,exec_ask,4173.252506259968,196.0225260271328,0.15104368667124302,3.6193277652064965e-05,7.599881959887749e-07
cancel_ask,add_bid,366.04873853572883,14.255760087781415,0.11315510764819696,0.00030912579592772525,7.741017819127378e-06
cancel_ask,cancel_bid,99.1730100802495,12.77826558867968,0.012443588831104784,0.00012547354185413548,4.411929317911771e-06
cancel_ask,exec_bid,2486.3559944202716,164.8452829986316,0.07831203278906955,3.149670962839297e-05,6.710199312606915e-07
exec_ask,add_ask,15.44227126891335,3.1834755378025243,0.003923748380105825,0.0002540914035103551,6.935230062777073e-06
exec_ask,cancel_ask,83.17903504157694,9.992222232858175,0.01101886404582475,0.00013247165034214434,5.5785054326185495e-06
exec_ask,exec_ask,14980.462927144243,429.5631588918666,0.5421920540785975,3.6193277652064965e-05,7.599881959887749e-07
exec_ask,add_bid,120.94510876528493,6.709668694471487,0.037387253010634,0.00030912579592772525,7.741017819127378e-06
exec_ask,cancel_bid,27.46808759870519,6.207884563747052,0.003446518238969195,0.00012547354185413548,4.411929317911771e-06
exec_ask,exec_bid,120.74694200546661,34.36172013340156,0.003803131370862588,3.149670962839297e-05,6.710199312606915e-07
add_bid,add_ask,126.58091527667162,9.049826752985878,0.03216312242027484,0.0002540914035103551,6.935230062777073e-06
add_bid,cancel_ask,1058.848504981337,51.76930655787581,0.14026740891718995,0.00013247165034214434,5.5785054326185495e-06
add_bid,exec_ask,13043.66942235343,380.81404035288705,0.47209314900498756,3.6193277652064965e-05,7.599881959887749e-07
add_bid,add_bid,772.843864872365,25.84931647593527,0.23890597485652915,0.00030912579592772525,7.741017819127378e-06
add_bid,cancel_bid,742.2611848483351,34.826917262036964,0.09313413984376777,0.00012547354185413548,4.411929317911771e-06
add_bid,exec_bid,2107.3938859341583,139.61481146479431,0.06637597329791889,3.149670962839297e-05,6.710199312606915e-07
cancel_bid,add_ask,515.7338915647061,19.42030359379559,0.13104354834553347,0.0002540914035103551,6.935230062777073e-06
cancel_bid,cancel_ask,90.14881391428476,12.55524292727788,0.011942162155612166,0.00013247165034214434,5.5785054326185495e-06
cancel_bid,exec_ask,2586.283077476359,162.04962554678298,0.0936060615099389,3.6193277652064965e-05,7.599881959887749e-07
cancel_bid,add_bid,495.11150395198234,16.939018872768898,0.15305173773212963,0.00030912579592772525,7.741017819127378e-06
cancel_bid,cancel_bid,1503.2096605321851,58.22812216638971,0.18861304025632591,0.00012547354185413548,4.411929317911771e-06
cancel_bid,exec_bid,4666.639857632116,211.89423529865223,0.1469838005361239,3.149670962839297e-05,6.710199312606915e-07
exec_bid,add_ask,138.8500658949509,7.907726083060802,0.03528060812075336,0.0002540914035103551,6.935230062777073e-06
exec_bid,cancel_ask,26.504632078682096,6.775855411157357,0.0035111123531743568,0.00013247165034214434,5.5785054326185495e-06
exec_bid,exec_ask,113.53873559395448,31.714701329232824,0.004109338981616386,3.6193277652064965e-05,7.599881959887749e-07
exec_bid,add_bid,31.242851523812817,3.7770927159595584,0.00965797134435038,0.00030912579592772525,7.741017819127378e-06
exec_bid,cancel_bid,83.92111718970496,9.823844082432835,0.010529879810148253,0.00012547354185413548,4.411929317911771e-06
exec_bid,exec_bid,18396.648597822223,513.6532914374145,0.5794338990211892,3.149670962839297e-05,6.710199312606915e-07
