statistic,real,simulated,wasserstein,total_variation
mean inter-arrival (ms),50.95160407802053,21.662936222420985,0.9507834266977353,0.41898358646254424
median inter-arrival (ms),0.2829929981089663,9.027202726429095,,
mean queue at Q1 (AES),0.03827529151877111,0.78415436629315,0.7535746985091041,0.07390808232773875
median queue at Q1 (AES),0.0,0.0,,
mean spread (ticks),5.520797475719571,3.5642797893692184,1.9565176863503533,0.35019257048598235
median spread (ticks),5.0,4.0,,
1s mid move sd (ticks),3.3150862100804357,2.0739377962875722,0.7463994187785802,0.18817043463395872
