target,source,alpha,alpha_se,norm,decay_s,decay_se_s
add_ask,add_ask,406.3815207562014,20.625703301785176,0.277218620381877,0.0006821634504099105,3.0597500309297306e-05
add_ask,cancel_ask,1320.1661411504617,108.49679121666833,0.06654021451322634,5.0402909481710926e-05,2.80652138544788e-06
add_ask,exec_ask,1168.4751265913483,114.68260013324405,0.07334521348586377,6.277002549453057e-05,2.5591007159764375e-06
add_ask,add_bid,14.136957541380243,2.749738361201345,0.013311123452296745,0.0009415833225313013,6.713876182669589e-05
add_ask,cancel_bid,437.8342129797784,33.44596732493415,0.06166241326484286,0.0001408350728125734,4.878666786738615e-06
add_ask,exec_bid,8678.265460359256,433.9440557105596,0.3253314485908016,3.7488072942324324e-05,1.2999469443257757e-06
cancel_ask,add_ask,124.92811852580468,7.987388530641007,0.08522139638678118,0.0006821634504099105,3.0597500309297306e-05
cancel_ask,cancel_ask,3624.9229178946002,228.7382951325623,0.182706661708821,5.0402909481710926e-05,2.80652138544788e-06
cancel_ask,exec_ask,1698.1034913160406,142.41465676893878,0.10658999944225925,6.277002549453057e-05,2.5591007159764375e-06
cancel_ask,add_bid,73.00442124745378,6.4791802989560265,0.06873974551765226,0.0009415833225313013,6.713876182669589e-05
cancel_ask,cancel_bid,66.38333039142401,13.276346714698526,0.009349101169217318,0.0001408350728125734,4.878666786738615e-06
cancel_ask,exec_bid,795.2262196924524,123.64348062212831,0.029811498529479483,3.7488072942324324e-05,1.2999469443257757e-06
exec_ask,add_ask,5.966811337906798,1.7082698647825232,0.0040703406102114755,0.0006821634504099105,3.0597500309297306e-05
exec_ask,cancel_ask,216.50561117365905,38.713647361066215,0.010912512722268439,5.0402909481710926e-05,2.80652138544788e-06
exec_ask,exec_ask,8556.525676159159,421.8581670376086,0.5370933348371159,6.277002549453057e-05,2.5591007159764375e-06
exec_ask,add_bid,67.61069837988522,5.708097230578982,0.06366110601919399,0.0009415833225313013,6.713876182669589e-05
exec_ask,cancel_bid,27.29475054146906,8.536000275249895,0.0038440581799088227,0.0001408350728125734,4.878666786738615e-06
exec_ask,exec_bid,118.07669866025591,45.783949769947206,0.004426467892164523,3.7488072942324324e-05,1.2999469443257757e-06
add_bid,add_ask,29.278021127883868,3.9967081389963552,0.019972395913771517,0.0006821634504099105,3.0597500309297306e-05
add_bid,cancel_ask,1152.8216958533712,100.28970814409728,0.05810556758464996,5.0402909481710926e-05,2.80652138544788e-06
add_bid,exec_ask,5607.960551318888,299.3238006429932,0.3520118267786083,6.277002549453057e-05,2.5591007159764375e-06
add_bid,add_bid,268.84069697419295,20.009339312493086,0.25313591668859137,0.0009415833225313013,6.713876182669589e-05
add_bid,cancel_bid,367.5501529839433,30.513313037729734,0.05176395255776615,0.0001408350728125734,4.878666786738615e-06
add_bid,exec_bid,724.3821287595741,117.27107155999124,0.027155690081055086,3.7488072942324324e-05,1.2999469443257757e-06
cancel_bid,add_ask,84.27042972698214,6.697805957449882,0.05748620711008403,0.0006821634504099105,3.0597500309297306e-05
cancel_bid,cancel_ask,302.00205870983825,48.31596590135628,0.015221782428442326,5.0402909481710926e-05,2.80652138544788e-06
cancel_bid,exec_ask,476.36432021188637,79.69419848460755,0.029901400524384832,6.277002549453057e-05,2.5591007159764375e-06
cancel_bid,add_bid,98.58063983183432,7.369824953674672,0.0928218863901201,0.0009415833225313013,6.713876182669589e-05
cancel_bid,cancel_bid,2185.834223724249,94.48887103021406,0.3078421220544195,0.0001408350728125734,4.878666786738615e-06
cancel_bid,exec_bid,2247.623959331393,204.01086619403472,0.08425909093433107,3.7488072942324324e-05,1.2999469443257757e-06
exec_bid,add_ask,67.05956516238643,5.518771433213899,0.045745584354161754,0.0006821634504099105,3.0597500309297306e-05
exec_bid,cancel_ask,30.310972842961675,17.049023398178317,0.0015277612205063956,5.0402909481710926e-05,2.80652138544788e-06
exec_bid,exec_ask,116.55033154860102,36.63601996627387,0.007315867282701677,6.277002549453057e-05,2.5591007159764375e-06
exec_bid,add_bid,3.415491427467561,1.4429057120770206,0.0032159697663520833,0.0009415833225313013,6.713876182669589e-05
exec_bid,cancel_bid,40.39616155176438,10.43100957552949,0.005689196353491215,0.0001408350728125734,4.878666786738615e-06
exec_bid,exec_bid,15020.784646847509,682.0811497216984,0.5631002704919648,3.7488072942324324e-05,1.2999469443257757e-06
